City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Netarhat,IN,2021-05-31 13:16:58,23.4833,84.2667,80.58,50,13,0.2
595,Manaure,CO,2021-05-31 13:16:59,11.7751,-72.4445,82.31,71,100,16.62
596,Waddan,LY,2021-05-31 13:17:00,29.1614,16.139,95.11,16,6,6.08
597,Kankan,GN,2021-05-31 13:17:00,10.3854,-9.3057,99.34,30,67,2.86
598,Palu,ID,2021-05-31 13:17:01,-0.8917,119.8707,77.67,96,79,1.86
599,Shirokiy,RU,2021-05-31 13:17:01,49.758,129.523,53.11,73,100,9.35
600,Birao,CF,2021-05-31 13:17:02,10.2849,22.7882,106.74,15,88,8.23
601,Eldorado,BR,2021-05-31 13:17:02,-23.7869,-54.2836,63.52,74,24,0.6
602,Kidal,ML,2021-05-31 13:17:03,18.4411,1.4078,108.84,4,0,8.66
603,Kamaishi,JP,2021-05-31 13:17:03,39.2667,141.8833,55.72,87,100,3.04
604,Lubango,AO,2021-05-31 13:17:04,-14.9172,13.4925,76.86,13,0,6.91
605,Sobral,BR,2021-05-31 13:17:05,-3.6861,-40.3497,85.28,55,5,4.94
606,Road Town,VG,2021-05-31 13:17:05,18.4167,-64.6167,81.19,73,14,15.57
607,Cidreira,BR,2021-05-31 13:17:06,-30.1811,-50.2056,52.72,52,0,7.78
608,Santa Maria Del Oro,MX,2021-05-31 13:17:06,25.9333,-105.3667,64.96,44,4,3.91
609,Hami,CN,2021-05-31 13:17:07,42.8,93.45,86.31,6,0,22.75
610,Corowa,AU,2021-05-31 13:17:07,-36.0333,146.3833,40.28,87,100,4.34
611,Bac Lieu,VN,2021-05-31 13:12:49,9.285,105.7244,84.79,77,23,9.53
612,North Bend,US,2021-05-31 13:17:08,43.4065,-124.2243,54.99,64,99,3.69
613,Mahibadhoo,MV,2021-05-31 13:17:09,3.7833,72.9667,83.71,68,99,19.22
614,Belmonte,BR,2021-05-31 13:17:09,-15.8631,-38.8828,81.1,82,97,8.95
615,Rzhev,RU,2021-05-31 13:17:10,56.2624,34.3282,57.09,42,94,1.14
616,Envira,BR,2021-05-31 13:17:10,-7.3,-70.2167,73.2,98,100,1.28
617,Kindu,CD,2021-05-31 13:17:11,-2.95,25.95,93.7,36,87,0.94
618,Fereydun Kenar,IR,2021-05-31 13:17:11,36.6864,52.5225,82.71,72,0,7.63
619,Ambulu,ID,2021-05-31 13:17:12,-8.345,113.6058,76.44,85,45,1.92
620,Anori,BR,2021-05-31 13:17:13,-3.7728,-61.6442,83.86,66,0,3.02
621,Saquarema,BR,2021-05-31 13:14:04,-22.92,-42.5103,73.44,84,100,3.67
622,Breytovo,RU,2021-05-31 13:17:14,58.2993,37.8617,49.42,46,6,3.47
623,Marhaura,IN,2021-05-31 13:17:14,25.9667,84.8667,85.93,35,5,5.84
624,Juneau,US,2021-05-31 13:17:14,58.3019,-134.4197,52.84,95,90,5.01
625,Rayon,MX,2021-05-31 13:17:15,19.1444,-99.5836,54.93,87,100,0.94
626,Pierre,US,2021-05-31 13:15:05,44.3683,-100.351,55.99,86,0,1.01
627,Naliya,IN,2021-05-31 13:17:15,23.2667,68.8333,87.57,69,0,20.11
628,Celestun,MX,2021-05-31 13:17:16,20.8667,-90.4,77.59,80,4,9.89
629,Hit,IQ,2021-05-31 13:17:16,33.6416,42.8251,104.04,8,0,6.87
630,Cruz Grande,MX,2021-05-31 13:17:16,16.7333,-99.1333,79.79,70,19,1.7
631,Kandi,BJ,2021-05-31 13:17:17,11.1342,2.9386,109.08,18,85,2.04
632,Abu Samrah,SY,2021-05-31 13:17:17,35.3029,37.1841,96.21,11,0,23.71
633,Havre,FR,2021-05-31 13:17:18,49.5833,0.3333,73.44,38,0,12.57
634,Mitu,CO,2021-05-31 13:13:21,1.1983,-70.1733,73.2,98,100,2.04
635,Gorgan,IR,2021-05-31 13:17:18,36.8387,54.4348,82.36,48,75,13.8
636,Panaba,MX,2021-05-31 13:17:18,21.2833,-88.2667,78.01,80,0,6.33
637,Sarkand,KZ,2021-05-31 13:17:19,45.41,79.9186,76.48,38,41,3.29
638,Fort-Shevchenko,KZ,2021-05-31 13:17:19,44.5086,50.263,70.63,75,0,9.35
639,Chapadinha,BR,2021-05-31 13:17:20,-3.7417,-43.3603,87.3,56,43,3.29
640,At-Bashi,KG,2021-05-31 13:17:20,41.1702,75.8106,59.27,58,74,6.91
641,Bay Roberts,CA,2021-05-31 13:17:20,47.5999,-53.2648,62.35,67,46,5.01
642,Sibu,MY,2021-05-31 13:17:21,2.3,111.8167,80.91,89,20,0.6
643,Jiuquan,CN,2021-05-31 13:17:21,39.7432,98.5174,73.27,8,1,12.12
644,Golspie,GB,2021-05-31 13:17:22,57.9727,-3.978,75.34,70,18,6.26
645,Kielce,PL,2021-05-31 13:17:22,50.8703,20.6275,62.8,1,100,10.98
646,Muscat,OM,2021-05-31 13:13:11,23.6139,58.5922,109.42,35,5,4.85
647,Itacarambi,BR,2021-05-31 13:17:23,-15.1022,-44.0919,82.63,41,50,6.06
648,Ambatondrazaka,MG,2021-05-31 13:17:23,-17.8333,48.4167,72.21,69,67,3.85
649,Sanmenxia,CN,2021-05-31 13:17:23,34.7747,111.1814,71.55,77,95,3.2
650,Ilheus,BR,2021-05-31 13:16:34,-14.7889,-39.0494,82.22,74,40,8.05
651,Alice Springs,AU,2021-05-31 13:15:22,-23.7,133.8833,63.95,24,75,7.83
652,Pozo Colorado,PY,2021-05-31 13:17:24,-23.4923,-58.7972,63.75,28,0,5.08
653,Horconcitos,PA,2021-05-31 13:17:25,8.4682,-81.8007,71.08,86,98,5.19
654,Houma,US,2021-05-31 13:13:53,29.5958,-90.7195,75.99,90,13,6.6
655,Saryg-Sep,RU,2021-05-31 13:17:25,51.5,95.6,46.42,67,9,5.53
656,Chauk,MM,2021-05-31 13:17:26,20.8833,94.8167,91.24,46,71,11.32
657,Kulhudhuffushi,MV,2021-05-31 13:17:26,6.6221,73.07,83.39,75,100,19.19
658,Progreso,MX,2021-05-31 13:17:26,21.2833,-89.6667,78.91,81,0,8.55
659,Ust-Barguzin,RU,2021-05-31 13:17:27,53.45,108.9833,37.0,76,6,3.78
660,Rawson,AR,2021-05-31 13:17:27,-43.3002,-65.1023,43.66,79,100,5.28
661,Sihora,IN,2021-05-31 13:17:27,23.4833,80.1167,96.73,25,67,13.53
662,Baniachang,BD,2021-05-31 13:17:28,24.5167,91.3667,76.5,95,100,6.31
663,Tolu,CO,2021-05-31 13:17:28,9.5239,-75.5814,81.46,79,100,3.31
664,Cocoa Beach,US,2021-05-31 13:16:59,28.32,-80.6076,77.07,86,1,13.8
665,Kieta,PG,2021-05-31 13:17:29,-6.2167,155.6333,79.2,85,100,5.68
666,Russell,US,2021-05-31 13:17:29,32.3502,-85.1999,69.96,76,1,7.54
667,Evensk,RU,2021-05-31 13:17:29,61.95,159.2333,41.13,83,100,6.51
668,Ketchikan,US,2021-05-31 13:16:04,55.3422,-131.6461,51.55,98,100,5.77
669,Saint-Remy-De-Provence,FR,2021-05-31 13:17:30,43.7885,4.8317,81.01,38,0,12.15
670,Mwinilunga,ZM,2021-05-31 13:17:31,-11.7358,24.4293,79.97,21,0,5.55
671,Charters Towers,AU,2021-05-31 13:17:31,-20.1,146.2667,59.97,90,78,9.01
672,Talaya,RU,2021-05-31 13:17:31,61.3833,152.75,37.47,91,100,6.13
673,Gemena,CD,2021-05-31 13:17:32,3.25,19.7667,89.49,50,100,2.13
674,Chernyshevskiy,RU,2021-05-31 13:17:32,63.0128,112.4714,59.34,51,16,5.93
675,La Libertad,EC,2021-05-31 13:17:32,-2.2333,-80.9,73.06,83,75,7.31
676,Sydney,AU,2021-05-31 13:17:02,-33.8679,151.2073,54.39,87,0,5.75
677,Japura,ID,2021-05-31 13:17:33,-0.3167,102.35,78.71,86,96,1.72
678,Along,IN,2021-05-31 13:17:33,28.1667,94.7667,72.41,99,100,1.39
679,Puro,PH,2021-05-31 13:17:34,12.4841,123.3827,84.45,74,87,2.19
